text,label
Chị Quyên hỏi xem sếp Quân hoặc anh Hải có ai sẵn sàng nhận dự án này không vì khu vực của anh Việt hiện không có người phụ trách,Giao việc
Quyên viết báo cáo tóm tắt các lí do user gỡ cài đặt app qua form feedback hqua,Soạn báo cáo
Thiết làm báo cáo đánh giá hiệu quả khóa training kĩ năng quản lý time vừa rồi,Soạn báo cáo
Quỳnh làm báo cáo hàng hư hỏng hao hụt trong kho tháng 4 cho t,Soạn báo cáo
Uyên tạo file báo cáo log lại mấy cái case khách hàng complain nặng tuần này,Soạn báo cáo
tí Mai tổng hợp báo cáo feedback khách hàng đợt event vừa rồi nha,Soạn báo cáo
Hà tua lại camera bãi xe check vụ mất nón bảo hiểm báo c trc thứ 6 nghen,Tạo nhắc nhở
Sếp kiếm xem bảng giá bên đó nó bán bao nhiêu được không,Giao việc
Mấy e lưu ý là lúc làm cái giao diện cho người dùng phải test kĩ mấy cái luồng thao tác nha sếp Hùng nhắc hoài cái vụ user-related details á,Tạo nhắc nhở
anh reply mail cho đối tác kèm theo mấy cái feedback về kế hoạch marketing đợt này luôn,Gửi/Trả lời email
Vương lên lịch họp xử lý khủng hoảng truyền thông gấp lúc 3h chiều nay nhé.,Lên lịch họp
Hương hỏi lại a Sơn xem ông Tuấn cần bao lâu để hoàn thiện dự án này vì sếp đang hối có estimate cụ thể để chốt resource cho phase 2 đó,Giao việc
Vy rảnh thì gọi điện thoại bàn bạc thêm với sếp Tuấn nhe nãy ổng bảo đang đợi điện thoại từ em đó để ổng chốt hợp đồng luôn,Giao việc
a Tuấn nhớ kí mấy cái uỷ nhiệm chi vs giấy tờ thuế trc sáng mai để e đi nộp mộc nha,Tạo nhắc nhở
Sơn update lại toàn bộ list task cho team QA ngay sáng nay giúp a nha vì trưa nay sếp vô họp check tiến độ gắt lắm k đùa đc đâu,Giao việc
Khoa ơi check với đội BE xem giao diện lập trình đã ready cho nhóm mobile test chưa,Giao việc
a Hùng nhắn lại vs sếp Dũng là buổi thuyết trình sẽ kéo dài khoảng nửa tiếng nhe.,Lên lịch họp
a rảnh nè mấy giờ e muốn họp thì báo a,Lên lịch họp
Book lịch phỏng vấn bạn freelance copywriter qua Google Meet vào 10h sáng mai.,Lên lịch họp
A Tuấn viết báo cáo hỏi đội kỹ thuật về quy tắc xác thực lúc đổi biểu mẫu sang dạng nút submit vì hệ thống báo lỗi k chuyển hướng,Soạn báo cáo
Lan liên hệ vs bên team dev hỏi xem lúc nào cài xong hệ thống HP với Solaris để bên qa cử người qua observe quy trình test nha k thôi bị trễ,Giao việc
Trung đi hỏi lão Sơn mấy info bên Sysco đi bữa a nghe nói nó ở Houston,Giao việc
Hạnh gửi invite tối nay 8h ae mình pair programming giải quyết nốt cái bug này.,Lên lịch họp
tiên approve cái ticket xin cấp quyền vpn vô server remote nha e,Phê duyệt
chị Hà ơi viết báo cáo tổng kết hoạt động kinh doanh với đối tác lớn Financial Services nhé,Soạn báo cáo
a Quang làm bc kế hoạch sx tuần sau r in ra lun nhe,Soạn báo cáo
c cài nhắc nhở check lại team đối tác mới để sếp k bị quên nha,Tạo nhắc nhở
E liên hệ ông Sơn hỏi coi ra ngoài mua ở Fry’s đc k nha do nãy sếp bảo phải đợi 3 4 ngày mới xử lý xong cái vụ tín dụng á,Giao việc
anh Toàn và anh Lâm cũng có một lịch hẹn tương tự để bàn bạc công việc,Lên lịch họp
Nga rep mail báo mng cái pass để mở file zip bảo mật nha,Gửi/Trả lời email
chị Vy gửi cái mail cho anh Sơn vs mấy anh bên ban tuyển dụng kèm theo cái resume vs lịch phỏng vấn của ông Tuấn vào ngày 9 tháng 11 nhe,Gửi/Trả lời email
Châu xuất log hệ thống rùi lập bảng báo cáo tổng thời gian downtime tuần vừa rồi đi,Soạn báo cáo
Vy nhắn tin báo cho bà Trish biết là cái sản phẩm mình test xong r nhe để bả còn báo lại vs khách k bả hối nãy giờ,Gửi/Trả lời email
Lên lịch đánh giá nhà cung cấp nguyên vật liệu quý 3 vào ngày 15 tới đi.,Lên lịch họp
c Hà duyệt báo cáo thuế GTGT tháng rồi để em nộp lên chi cục,Phê duyệt
My gửi a cái link docs hướng dẫn quy trình onboarding,Gửi/Trả lời email
chị fwd luôn cái lịch trình công tác với hội nghị qua email cho hai sếp giùm tui nha,Gửi/Trả lời email
Sắp xếp buổi offline tri ân các nhà phân phối xuất sắc nhất quý 1 vào cuối tháng.,Lên lịch họp
dạ chốt định mức tiêu hao nguyên vật liệu cho mã hàng mới rùi gửi xưởng,Phê duyệt
quân xuất report xem có bao nhiêu % user đã update lên app v3.0 rùi báo t,Soạn báo cáo
Mọi người phải ưu tiên cc cho chị Bích bên đối tác vô cái chuỗi mail này ngay nhe để bả nắm tình hình r xử lý cái vụ bồi thường cho xong,Giao việc
Nhớ mang hồ sơ bảo hiểm qua cho chị Oanh xem trước khi nộp lên tổng nha anh em,Tạo nhắc nhở
A Hùng hỏi nhóm nên phát hành bản dựng này luôn hay chờ vá lỗi,Phê duyệt
Thành ơi nhớ check lại cái script auto build xem nó chạy ổn định chưa giúp anh,Giao việc
m set up cuộc họp với bên Dynegy để bàn về phạm vi dự án đợt này,Lên lịch họp
a Bảo chốt ds máy tính cần mua cho khóa newbie tháng sau r pass qua phòng mua hàng trc t6 nha a,Tạo nhắc nhở
gửi t cái link folder báo cáo doanh thu tuần trước đi Phong,Gửi/Trả lời email
Trâm Anh tạo cái request claim tiền grab tháng r trên base trc t4 tuần này nha,Tạo nhắc nhở
A Sơn gửi list người hỗ trợ business ASP r báo có add thêm tên a Hùng nhe,Giao việc
Dũng gửi invite họp kickoff dự án mở chi nhánh Cần Thơ 2h chiều t5 này cho các head nha,Lên lịch họp
A Minh gửi lại list giá cho bà Lan r nha bả hỏi ổng nghĩ sao về cái plan data này nhe m rảnh thì vô coi r cho ý kiến nha,Gửi/Trả lời email
anh Tân gửi email bản pdf hợp đồng nguyên tắc cho agency kí,Gửi/Trả lời email
anh Hải rep mail hỏi thành viên bên đối tác sẽ công tác bao lâu,Gửi/Trả lời email
Hà xếp lịch call với bên tài chính để chốt ngân sách Q1 trước cuối tuần nhé,Lên lịch họp
Khôi duyệt cái UI flow cho luồng quên mật khẩu t mới update trên figma nha,Phê duyệt
Loan gửi email file cad layout sự kiện cho bên thi công chốt trc 3h,Gửi/Trả lời email
Xuyến book buổi training kĩ năng giao tiếp qua điện thoại cho nhân viên telesale tuần tới.,Lên lịch họp
m reply email giải thích rõ lý do bên mình chọn giải pháp này cho đối tác hiểu nha,Gửi/Trả lời email
Lên lịch đối soát công nợ tháng rồi với tất cả các đại lý trước ngày 15 đi mng.,Lên lịch họp
anh Sơn approve cho team mình xin thêm budget mua đt test nha,Phê duyệt
Set lịch họp team thu hồi công nợ đầu tháng t2 tuần sau để chia data khách hàng nhe.,Lên lịch họp
Sắp xếp buổi demo hệ thống ERP cho chi nhánh Hải Phòng qua Teams sáng thứ 2.,Lên lịch họp
Liễu chốt chính sách bảo hành 1 đổi 1 cho dòng sản phẩm máy hút bụi mới nha,Phê duyệt
Lãm lập bảng báo cáo điểm số qua môn của lứa đại lý nhượng quyền mới training đợt 1 nhe,Soạn báo cáo
em Vy soạn gấp cái báo cáo lưu chuyển tiền tệ bổ sung vô bảng kê chi phí hoạt động gửi cho sếp Dũng nhe ổng đang cần gấp để mai họp r,Soạn báo cáo
em book lịch họp với sếp Tuấn chiều nay để chốt 2 cái issue còn lại nha,Lên lịch họp
Set lịch họp hội đồng kỉ luật xử lý vi phạm nội quy lúc 11h trưa mai.,Lên lịch họp
c Lan biên soạn báo giá chia thành nhiều phần để khách hàng dễ cắt giảm ngân sách trong lúc đội idc đánh giá lại yêu cầu mới này,Soạn báo cáo
"em Duy trả lời mail của đội kiểm thử về kết quả sanity test nhé, họ cần xác nhận luôn",Gửi/Trả lời email
Dung chốt phương án thưởng tết âm lịch cho toàn cty,Phê duyệt
thạch forward cái mail escalation của khách sang cho team ops xử lý,Gửi/Trả lời email
Hiếu nộp form đk gửi xe chổ tòa nhà trc eod hnay k mai đi xe bus nha m,Tạo nhắc nhở
a Nam chuẩn bị tài liệu kế hoạch dự án version mới rồi gửi cả nhóm review nhé,Soạn báo cáo
Hiền confirm cái lịch bảo trì hệ thống định kì tháng này với bên IT,Phê duyệt
Sếp Thông check mail xem em gửi cái file template đánh giá năng lực nhân sự đã đúng ý sếp chưa,Gửi/Trả lời email
Dave để ý canh mua mấy dòng máy nokia mới nhất giùm a nha vì khách yêu cầu test trên thiết bị thật trước khi release bản update tuần sau,Giao việc
Linh set một cái lịch sync up với bên production house vào sáng mai giùm t.,Lên lịch họp
a Hùng rep mail cho Amy confirm cái quán cafe đó oki r nhe để tụi mình chốt địa điểm đi uống bia vs ban giám đốc tối nay luôn,Gửi/Trả lời email
chị em phòng CSKH gửi email thông báo cho toàn bộ khách hàng về việc mình đổi địa chỉ IP mới nha,Gửi/Trả lời email
sếp Hùng review lại cái budget plan quý 3 giùm e r note lại mấy chỗ cần cắt giảm nha để e báo kế toán xuất quỹ sớm,Giao việc
Thục chốt phương án màu sắc của cái logo mới để t quăng cho bên in ấn làm biển hiệu,Phê duyệt
A Tuấn tạt qua văn phòng a xíu nha để mình bàn luôn kịch bản chốt sale lát chiều a gọi điện cho sếp Tom,Giao việc
Cẩm xuất log làm báo cáo các mã lỗi làm crash app nhiều nhất tuần này,Soạn báo cáo
Quỳnh confirm báo cáo kiểm kê kho cuối tháng rùi gửi kế toán,Phê duyệt
chị Diệp draft trước cái form đánh giá nhân sự cho bạn Nam nha,Soạn báo cáo
kiểm tra hòm thư để tải tệp tin danh sách khách hàng trúng thưởng về đối chiếu,Gửi/Trả lời email
Khải tổng hợp file chi tiết các khoản mua sắm bánh kẹo đồ uống cho pantry tháng 10,Soạn báo cáo
Công ty đã biên soạn xong tài liệu hướng dẫn quản trị ngoại tuyến và anh Phát vừa gửi cho cả nhóm duyệt lại lần cuối,Lên lịch họp
Hùng support em trả lời mấy câu hỏi về quy trình vận hành phần mềm của bên Ford xíu nha,Giao việc
mọi người cũng đồng ý rằng cần ổn định hệ thống trang web hiện tại trước khi chuyển đổi,Lên lịch họp
em gửi mail file thuyết trình dung lượng lớn này cho sếp Hùng check lại nha,Gửi/Trả lời email
Sếp đã phê duyệt bản ghi nhớ thỏa thuận phác thảo rõ lĩnh vực hợp tác dù dự án này hiện chưa có đầu mối liên hệ chính thức,Phê duyệt
Theo em thì mấy cái điều khoản về quản lý phần mềm này a Khánh cứ đưa thẳng vào thư ngỏ ý luôn cho nhanh khỏi cần update tiến độ,Giao việc
anh Sơn cho rằng bộ mã quốc tế hóa nên được tích hợp vào bộ mã chuẩn chung của hệ thống thay vì chỉ áp dụng riêng cho giai đoạn ba như hiện tại,Lên lịch họp
Khoa Soạn thảo sự cố sập server tối qua gửi sếp gấp nha,Soạn báo cáo
em Lan soạn bản tóm tắt kết quả kiểm thử hệ thống dịch vụ di động 3.5 gửi cho Khoa và Rạng nhé,Soạn báo cáo
Diệp xuất data làm báo cáo sprint backlog tuần này ra file excel nha,Soạn báo cáo
em Minh làm báo cáo thống kê số giờ làm việc của nhóm AE cho dự án Visto nhé,Giao việc
soạn email thông báo đổi chính sách hoàn tiền đính kèm file policy mới nhất gửi list KH nhe,Gửi/Trả lời email
Tuấn hỏi lại bên design xem cái sfc này để phục vụ cho buổi demo offline vs GE đúng k nha r coi tụi nó chừng nào mới có bản ước tính chi tiết,Giao việc
oanh duyệt báo giá book bài pr trên kenh14 đợt black friday này giúp t,Phê duyệt
Đăng chốt địa điểm đi teambuilding năm nay để hr đặt vé,Phê duyệt
m viết giúp t một đoạn đánh giá ngắn về chương trình đào tạo hôm trước,Soạn báo cáo
lập cái bảng so sánh tính năng giỏ hàng của app mình với 3 app đối thủ lớn nhất nha mng,Soạn báo cáo
Sếp làm rõ xem nếu giảm ngân sách cho dự án này thì cụ thể mình sẽ cắt giảm những hạng mục nào,Giao việc
Sơn gửi mail đính kèm danh sách nhân sự mới cho bên bộ phận an ninh nhe để họ làm thẻ từ r phân quyền ra vào tòa nhà cho mấy e nó,Gửi/Trả lời email
e Hương tạo thêm một cái tab mới vô bảng tính dự án r đẩy hết mấy cái thông tin tài liệu mới nhất sếp vừa gửi vô đó giùm a nhe,Giao việc
Chị Vy từ chối đổi lịch vì a Sơn chốt giờ họp mất r,Lên lịch họp
Chị verify lại cái chức danh của sếp Tuấn trên hệ thống xem chuẩn chưa,Giao việc
chị Đào duyệt bảng phụ cấp cho mấy bạn thực tập sinh tháng rồi nhe,Phê duyệt
Trung gửi email confirm lại với mng về cái thông báo hqua,Gửi/Trả lời email
m coi chèn thêm mấy cái slide demo sản phẩm vào file thuyết trình giùm a để lát chiều a trình bày cho bên Banamex coi cho nó trực quan nhe,Giao việc
Hà dạo này anh thấy chi phí mua sắm vật tư văn phòng và các khoản lặt vặt của công ty mình đang tăng cao một cách bất thường đó. cứ đà này thì cuối năm lợi nhuận sẽ giảm sút nghiêm trọng mất. em gom toàn bộ phiếu thu chi từ đầu tháng và làm báo cáo chi phí vận hành hàng tháng để anh rà soát xem đang lãng phí ở khâu nào nhé.,Soạn báo cáo
